date,MSCI_IMI
2015-05-06,15857.64052
2015-05-07,15829.5403
2015-05-08,15935.27754
2015-05-11,16112.958324
2015-05-12,16055.183265
2015-05-13,15870.267
2015-05-14,15854.73522
2015-05-15,15901.59265
2015-05-18,16037.92967
2015-05-19,16038.21542
2015-05-20,15939.10434
2015-05-21,15980.83812
2015-05-22,16019.43629
2015-05-25,16108.8407
2015-05-26,16074.6144
2015-05-27,16112.43149
2015-05-28,16241.60535
2015-05-29,16162.529221
2015-06-01,16296.1011
2015-06-02,16261.352416
2015-06-03,16478.1864
2015-06-04,16441.126542
2015-06-05,16576.01806
2015-06-08,16366.250775
2015-06-09,16297.44456
2015-06-10,16369.504458
2015-06-11,16450.2455
2015-06-12,16410.814677
2015-06-15,16321.934904
2015-06-16,16339.56678
2015-06-17,16186.641982
2015-06-18,16330.738508
2015-06-19,16174.50975
2015-06-22,16272.680925
2015-06-23,16370.6985
2015-06-24,16251.292695
2015-06-25,16149.68663
2015-06-26,16235.8483
2015-06-29,15935.26614
2015-06-30,15832.738999
2015-07-01,16036.2059
2015-07-02,16033.97035
2015-07-03,16100.29946
2015-07-06,16055.41005
2015-07-07,16090.275236
2015-07-08,16077.46155
2015-07-09,16090.38057
2015-07-10,16247.19357
2015-07-13,16391.70324
2015-07-14,16323.335088
2015-07-15,16428.720384
2015-07-16,16516.673514
2015-07-17,16456.24225
2015-07-20,16563.516945
2015-07-21,16383.457651
2015-07-22,16397.136415
2015-07-23,16405.57347
2015-07-24,16477.607055
2015-07-27,16353.332583
2015-07-28,16414.58882
2015-07-29,16492.64043
2015-07-30,16707.178873
2015-07-31,16737.37732
2015-08-03,16710.471866
2015-08-04,16757.81666
2015-08-05,16870.1291
2015-08-06,16672.662944
2015-08-07,16498.08998
2015-08-10,16735.348741
2015-08-11,16744.816805
2015-08-12,16634.743575
2015-08-13,16702.60968
2015-08-14,16753.34364
2015-08-17,16916.07024
2015-08-18,16861.91582
2015-08-19,16664.790324
2015-08-20,16451.299689
2015-08-21,16063.606225
2015-08-24,15778.495941
2015-08-25,15671.994156
2015-08-26,15910.045015
2015-08-27,16258.012416
2015-08-28,16538.126724
2015-08-31,16388.34163
2015-09-01,16153.986903
2015-09-02,16303.277144
2015-09-03,16515.14708
2015-09-04,16598.54272
2015-09-07,16774.469544
2015-09-08,16758.752136
2015-09-09,16854.014448
2015-09-10,16672.18869
2015-09-11,16606.97776
2015-09-14,16423.2232
2015-09-15,16525.840692
2015-09-16,16470.123915
2015-09-17,16578.148671
2015-09-18,16344.51991
2015-09-21,16497.660032
2015-09-22,16455.131184
2015-09-23,16649.64824
2015-09-24,16527.045261
2015-09-25,16664.02353
2015-09-28,16512.378528
2015-09-29,16279.775594
2015-09-30,16460.487174
2015-10-01,16599.750948
2015-10-02,16573.15374
2015-10-05,16740.957192
2015-10-06,16657.400814
2015-10-07,16725.39726
2015-10-08,16630.6689
2015-10-09,16785.666432
2015-10-12,16748.481384
2015-10-13,16912.648549
2015-10-14,16438.915603
2015-10-15,16418.55189
2015-10-16,16535.630856
2015-10-19,16757.252325
2015-10-20,16745.540396
2015-10-21,16982.95599
2015-10-22,16978.752285
2015-10-23,17454.08657
2015-10-26,17425.104339
2015-10-27,17371.80351
2015-10-28,17622.60612
2015-10-29,17781.2835
2015-10-30,17688.370925
2015-11-02,17744.392652
2015-11-03,17697.597208
2015-11-04,17958.796464
2015-11-05,17843.953192
2015-11-06,18133.5798
2015-11-09,18178.205176
2015-11-10,18129.020063
2015-11-11,17992.083125
2015-11-12,17971.42743
2015-11-13,17909.062899
2015-11-16,17937.51168
2015-11-17,17970.33375
2015-11-18,18005.806597
2015-11-19,17914.28668
2015-11-20,17837.9148
2015-11-23,17975.267664
2015-11-24,17909.9991
2015-11-25,18045.911403
2015-11-26,18321.010895
2015-11-27,18432.76644
2015-11-30,18441.29956
2015-12-01,18575.95862
2015-12-02,18328.74995
2015-12-03,18162.420957
2015-12-04,18296.272786
2015-12-07,18449.40243
2015-12-08,18351.885111
2015-12-09,18758.482716
2015-12-10,19362.900295
2015-12-11,19576.81731
2015-12-14,18536.57297
2015-12-15,18486.65728
2015-12-16,18738.205666
2015-12-17,18956.53782
2015-12-18,18557.30481
2015-12-21,18625.776737
2015-12-22,18831.496555
2015-12-23,19136.83472
2015-12-24,19247.31632
2015-12-25,19236.603768
2015-12-28,19236.847516
2015-12-29,19406.411125
2015-12-30,19617.996736
2015-12-31,19367.847975
2016-01-04,19136.520858
2016-01-05,19199.85795
2016-01-06,19221.46548
2016-01-07,19086.62504
2016-01-08,19181.215594
2016-01-11,19661.806089
2016-01-12,19572.15933
2016-01-13,19232.003227
2016-01-14,19133.482786
2016-01-15,19225.165457
2016-01-18,19196.49316
2016-01-19,19148.842064
2016-01-20,18779.01515
2016-01-21,18622.695616
2016-01-22,18997.776
2016-01-25,18893.48736
2016-01-26,18904.303616
2016-01-27,18919.19777
2016-01-28,18652.38678
2016-01-29,18643.98112
2016-02-01,18736.20648
2016-02-02,18762.658657
2016-02-03,18464.471673
2016-02-04,18474.283212
2016-02-05,18352.59875
2016-02-08,18198.06762
2016-02-09,17964.29467
2016-02-10,17739.298304
2016-02-11,17534.51119
2016-02-12,17726.661
2016-02-15,17761.34976
2016-02-16,18042.319065
2016-02-17,17964.37008
2016-02-18,17886.258
2016-02-19,17816.48946
2016-02-22,17808.58206
2016-02-23,17666.80838
2016-02-24,18049.01934
2016-02-25,18241.562794
2016-02-26,18940.12008
2016-02-29,18523.087605
2016-03-01,18516.588405
2016-03-02,18625.08346
2016-03-03,18892.25118
2016-03-04,18654.647412
2016-03-07,18543.40488
2016-03-08,18578.873406
2016-03-09,18358.373435
2016-03-10,18583.071771
2016-03-11,18740.314552
2016-03-14,19085.27481
2016-03-15,19473.994221
2016-03-16,19191.105135
2016-03-17,18846.532625
2016-03-18,18996.98875
2016-03-21,18925.30316
2016-03-22,18924.558144
2016-03-23,18929.73311
2016-03-24,18959.98104
2016-03-25,18979.016199
2016-03-28,19009.873792
2016-03-29,18806.3928
2016-03-30,18694.616564
2016-03-31,18453.591541
2016-04-01,18269.74678
2016-04-04,18380.294444
2016-04-05,18503.199052
2016-04-06,18672.739893
2016-04-07,18762.606799
2016-04-08,18546.238
2016-04-11,18237.8469
2016-04-12,18329.294295
2016-04-13,18364.93791
2016-04-14,18456.769408
2016-04-15,18463.446764
2016-04-18,18410.86632
2016-04-19,18318.447906
2016-04-20,18256.624424
2016-04-21,18352.72852
2016-04-22,18430.4943
2016-04-25,18453.476594
2016-04-26,18438.110636
2016-04-27,18452.86128
2016-04-28,18190.707912
2016-04-29,18085.40991
2016-05-02,18179.70451
2016-05-03,18462.663044
2016-05-04,18732.655566
2016-05-05,18674.576557
2016-05-06,18599.594221
2016-05-09,18974.771552
2016-05-10,19108.05855
2016-05-11,18907.56929
2016-05-12,18890.42505
2016-05-13,19175.7861
2016-05-16,19650.44345
2016-05-17,19428.909952
2016-05-18,19836.97443
2016-05-19,19585.115232
2016-05-20,19533.181802
2016-05-23,19608.961086
2016-05-24,19752.8966
2016-05-25,19954.77486
2016-05-26,19799.391892
2016-05-27,20090.156436
2016-05-30,20228.592208
2016-05-31,20093.80152
2016-06-01,19931.415768
2016-06-02,19914.064488
2016-06-03,19368.91824
2016-06-06,19213.151922
2016-06-07,19317.650394
2016-06-08,19161.070866
2016-06-09,19124.3357
2016-06-10,19401.8265
2016-06-13,19080.317412
2016-06-14,19063.930926
2016-06-15,19043.722649
2016-06-16,19090.09944
2016-06-17,18908.776096
2016-06-20,18877.835692
2016-06-21,18771.348768
2016-06-22,18619.579635
2016-06-23,18631.296
2016-06-24,18529.2216
2016-06-27,18551.59976
2016-06-28,18533.4924
2016-06-29,18463.031445
2016-06-30,18548.4736
2016-07-01,18473.32432
2016-07-04,18487.383796
2016-07-05,18538.2987
2016-07-06,18473.0403
2016-07-07,18524.166004
2016-07-08,18458.56662
2016-07-11,18513.369488
2016-07-12,18531.627618
2016-07-13,18762.0914
2016-07-14,18513.9248
2016-07-15,18957.55675
2016-07-18,18547.9512
2016-07-19,18608.124
2016-07-20,18718.2759
2016-07-21,18552.9762
2016-07-22,18649.1088
2016-07-25,18696.9222
2016-07-26,18728.4702
2016-07-27,18606.9808
2016-07-28,18481.1922
2016-07-29,18302.235
2016-08-01,18314.544
2016-08-02,18286.218576
2016-08-03,18142.223454
2016-08-04,17926.724
2016-08-05,18045.234075
2016-08-08,17898.5758
2016-08-09,17748.3
2016-08-10,17560.33965
2016-08-11,17828.566
2016-08-12,17929.668127
2016-08-15,17738.714469
2016-08-16,17813.6097
2016-08-17,17751.8838
2016-08-18,17808.06684
2016-08-19,17944.8225
2016-08-22,18044.878443
2016-08-23,18681.50565
2016-08-24,18817.0824
2016-08-25,18834.312
2016-08-26,19045.4232
2016-08-29,19081.44
2016-08-30,19165.4384
2016-08-31,19447.8717
2016-09-01,19313.3666
2016-09-02,19279.828
2016-09-05,19183.21191
2016-09-06,18742.174144
2016-09-07,18824.6766
2016-09-08,18947.21185
2016-09-09,18908.774374
2016-09-12,18749.07
2016-09-13,18734.983161
2016-09-14,18619.19402
2016-09-15,18656.832182
2016-09-16,18476.902572
2016-09-19,18337.976853
2016-09-20,18213.8931
2016-09-21,17963.247413
2016-09-22,18251.6604
2016-09-23,18243.392853
2016-09-26,18055.509416
2016-09-27,17784.7488
2016-09-28,18091.2286
2016-09-29,18382.672
2016-09-30,18221.0013
2016-10-03,18022.218047
2016-10-04,18279.1612
2016-10-05,18176.983732
2016-10-06,18352.68355
2016-10-07,18262.329356
2016-10-10,18274.2307
2016-10-11,18795.976747
2016-10-12,18552.385461
2016-10-13,18535.1175
2016-10-14,18653.570766
2016-10-17,18370.00746
2016-10-18,18190.906488
2016-10-19,18174.003
2016-10-20,18281.908884
2016-10-21,18291.480116
2016-10-24,18264.49578
2016-10-25,17988.068728
2016-10-26,18138.534057
2016-10-27,18055.212812
2016-10-28,17964.07998
2016-10-31,17499.7498
2016-11-01,17607.24
2016-11-02,17303.740059
2016-11-03,17240.895126
2016-11-04,17329.8399
2016-11-07,17297.838621
2016-11-08,17145.862
2016-11-09,17545.7856
2016-11-10,18501.8596
2016-11-11,18800.622715
2016-11-14,18845.946792
2016-11-15,18615.2707
2016-11-16,18754.45
2016-11-17,19020.3273
2016-11-18,18979.652505
2016-11-21,18823.77035
2016-11-22,18619.658
2016-11-23,18689.752744
2016-11-24,18743.429874
2016-11-25,18766.162303
2016-11-28,18172.521465
2016-11-29,18393.963925
2016-11-30,18636.8512
2016-12-01,18625.113
2016-12-02,18220.387587
2016-12-05,18230.587376
2016-12-06,18228.542724
2016-12-07,18214.611123
2016-12-08,18511.9352
2016-12-09,18815.070762
2016-12-12,18513.817428
2016-12-13,18661.764865
2016-12-14,18966.46741
2016-12-15,18928.48128
2016-12-16,19082.885
2016-12-19,19201.15428
2016-12-20,19038.946212
2016-12-21,19049.66
2016-12-22,19059.85071
2016-12-23,19042.423856
2016-12-26,19026.886254
2016-12-27,18949.74417
2016-12-28,18739.2246
2016-12-29,18460.8762
2016-12-30,18609.75983
2017-01-02,18642.8442
2017-01-03,18805.89752
2017-01-04,18696.568925
2017-01-05,18739.3136
2017-01-06,18945.3405
2017-01-09,18777.9922
2017-01-10,18909.625904
2017-01-11,18896.733934
2017-01-12,18619.88898
2017-01-13,18685.215
2017-01-16,18874.996055
2017-01-17,18561.37467
2017-01-18,18826.74864
2017-01-19,18607.968108
2017-01-20,18742.7844
2017-01-23,18569.482065
2017-01-24,18551.6376
2017-01-25,18498.5829
2017-01-26,18640.083248
2017-01-27,18792.8312
2017-01-30,18716.74278
2017-01-31,18679.92678
2017-02-01,18691.3636
2017-02-02,18616.980186
2017-02-03,18557.25225
2017-02-06,18499.66478
2017-02-07,18719.172
2017-02-08,18711.70365
2017-02-09,18752.5611
2017-02-10,18777.1755
2017-02-13,18838.076075
2017-02-14,18506.395782
2017-02-15,18335.03021
2017-02-16,18552.3746
2017-02-17,18591.4324
2017-02-20,18561.545262
2017-02-21,18752.087516
2017-02-22,18515.421716
2017-02-23,18391.4718
2017-02-24,18482.25075
2017-02-27,18567.625362
2017-02-28,18689.781692
2017-03-01,18720.307815
2017-03-02,18837.62832
2017-03-03,18638.3862
2017-03-06,18587.4
2017-03-07,18488.190504
2017-03-08,18654.1849
2017-03-09,18941.513545
2017-03-10,18789.680832
2017-03-13,18825.1524
2017-03-14,18748.023408
2017-03-15,18364.374
2017-03-16,18423.11217
2017-03-17,18359.005392
2017-03-20,18224.852352
2017-03-21,18125.767424
2017-03-22,17925.96306
2017-03-23,17788.19191
2017-03-24,17775.87522
2017-03-27,18228.9186
2017-03-28,18719.2395
2017-03-29,18780.24485
2017-03-30,19187.3046
2017-03-31,19319.268514
2017-04-03,19649.073648
2017-04-04,19553.687615
2017-04-05,19759.363848
2017-04-06,19716.95
2017-04-07,19711.320725
2017-04-10,20000.218368
2017-04-11,19811.2656
2017-04-12,19266.44489
2017-04-13,19151.184458
2017-04-14,19082.20248
2017-04-17,19053.580763
2017-04-18,18943.00071
2017-04-19,18946.6406
2017-04-20,18882.4428
2017-04-21,18813.885966
2017-04-24,18928.65
2017-04-25,19110.2895
2017-04-26,19441.000425
2017-04-27,19545.864802
2017-04-28,19534.550746
2017-05-01,19645.847666
2017-05-02,19586.0548
2017-05-03,19682.34919
2017-05-04,20026.207886
2017-05-05,19800.60736
2017-05-08,20102.08154
2017-05-09,20073.5646
2017-05-10,19884.36457
2017-05-11,19680.845528
2017-05-12,19678.17241
2017-05-15,19509.921475
2017-05-16,19394.407408
2017-05-17,19354.19232
2017-05-18,19668.6204
2017-05-19,19528.794985
2017-05-22,19620.8896
2017-05-23,19426.5945
2017-05-24,19173.97414
2017-05-25,19282.07918
2017-05-26,19158.685862
2017-05-29,19295.908002
2017-05-30,19523.264628
2017-05-31,19520.579925
2017-06-01,19322.7048
2017-06-02,19318.87605
2017-06-05,19132.956935
2017-06-06,19263.406245
2017-06-07,19286.821902
2017-06-08,19380.417672
2017-06-09,19431.55881
2017-06-12,19185.482876
2017-06-13,19217.794815
2017-06-14,19037.23028
2017-06-15,19247.951589
2017-06-16,19230.92024
2017-06-19,19650.54
2017-06-20,19587.527
2017-06-21,19590.21805
2017-06-22,19453.1842
2017-06-23,19417.82544
2017-06-26,19353.29384
2017-06-27,19504.455488
2017-06-28,19497.9596
2017-06-29,19515.901395
2017-06-30,19545.565752
2017-07-03,19829.344275
2017-07-04,19771.100013
2017-07-05,20067.491136
2017-07-06,20030.01048
2017-07-07,20020.1924
2017-07-10,20188.4568
2017-07-11,20298.257992
2017-07-12,20014.837612
2017-07-13,19973.178384
2017-07-14,19818.90768
2017-07-17,19701.258525
2017-07-18,19650.06889
2017-07-19,19789.6932
2017-07-20,20011.7519
2017-07-21,19760.413376
2017-07-24,19797.211725
2017-07-25,20060.703936
2017-07-26,19792.336832
2017-07-27,19949.263071
2017-07-28,19932.999426
2017-07-31,20190.435733
2017-08-01,20425.145884
2017-08-02,20325.33787
2017-08-03,20604.6291
2017-08-04,20686.369
2017-08-07,20364.756348
2017-08-08,20548.701376
2017-08-09,20570.368566
2017-08-10,20398.764482
2017-08-11,20347.472767
2017-08-14,20334.2244
2017-08-15,20267.118234
2017-08-16,20112.544326
2017-08-17,20070.683892
2017-08-18,19851.458392
2017-08-21,19919.492624
2017-08-22,20108.964696
2017-08-23,19986.226137
2017-08-24,20029.277823
2017-08-25,19836.35633
2017-08-28,19886.963193
2017-08-29,19761.420616
2017-08-30,19812.370619
2017-08-31,19944.633472
2017-09-01,19915.908156
2017-09-04,19955.7717
2017-09-05,19762.178975
2017-09-06,19589.152
2017-09-07,19707.51623
2017-09-08,19915.686696
2017-09-11,20138.01714
2017-09-12,20252.05775
2017-09-13,20428.841678
2017-09-14,20397.15813
2017-09-15,20500.256088
2017-09-18,20771.402652
2017-09-19,20854.404208
2017-09-20,20901.50272
2017-09-21,20725.976802
2017-09-22,20723.35558
2017-09-25,20802.096549
2017-09-26,20820.185505
2017-09-27,21222.600812
2017-09-28,21185.84
2017-09-29,21312.756435
2017-10-02,21450.6
2017-10-03,21580.304144
2017-10-04,21447.829425
2017-10-05,21699.092224
2017-10-06,21810.74885
2017-10-09,21839.325288
2017-10-10,21780.69546
2017-10-11,21525.339186
2017-10-12,21452.408562
2017-10-13,21153.031104
2017-10-16,21257.45373
2017-10-17,21345.9363
2017-10-18,21672.08896
2017-10-19,21548.3192
2017-10-20,21819.628312
2017-10-23,21866.97334
2017-10-24,21923.453505
2017-10-25,22330.312212
2017-10-26,22664.4056
2017-10-27,22484.656228
2017-10-30,22457.834685
2017-10-31,22628.465146
2017-11-01,22557.4317
2017-11-02,22443.112208
2017-11-03,22851.179247
2017-11-06,22675.401192
2017-11-07,22875.387689
2017-11-08,22783.206078
2017-11-09,22857.433207
2017-11-10,23022.911184
2017-11-13,23136.79386
2017-11-14,22929.08376
2017-11-15,22844.64993
2017-11-16,22646.584885
2017-11-17,22358.172305
2017-11-20,22501.271136
2017-11-21,22527.6029
2017-11-22,22328.294872
2017-11-23,22434.078816
2017-11-24,22963.80862
2017-11-27,22263.45
2017-11-28,22227.609
2017-11-29,22229.147882
2017-11-30,22410.66099
2017-12-01,22328.249721
2017-12-04,22023.880047
2017-12-05,21835.91848
2017-12-06,21873.78015
2017-12-07,22317.372375
2017-12-08,22284.8535
2017-12-11,22275.783179
2017-12-12,22409.912655
2017-12-13,22057.89408
2017-12-14,22069.982824
2017-12-15,21570.789075
2017-12-18,21154.424441
2017-12-19,20983.003215
2017-12-20,20972.449828
2017-12-21,21116.472275
2017-12-22,20820.738346
2017-12-25,20888.344125
2017-12-26,20716.844
2017-12-27,20321.954358
2017-12-28,20545.856875
2017-12-29,20505.498838
2018-01-01,20519.021106
2018-01-02,20787.23314
2018-01-03,20717.949247
2018-01-04,20790.86592
2018-01-05,20890.873954
2018-01-08,21043.2255
2018-01-09,21028.1004
2018-01-10,21182.772912
2018-01-11,21196.73649
2018-01-12,21270.331904
2018-01-15,21260.575767
2018-01-16,21163.67433
2018-01-17,21311.78415
2018-01-18,20984.21325
2018-01-19,21185.492463
2018-01-22,21081.934158
2018-01-23,21135.50075
2018-01-24,20840.143515
2018-01-25,20973.6291
2018-01-26,20995.698212
2018-01-29,21013.0866
2018-01-30,20838.468224
2018-01-31,20668.33395
2018-02-01,20638.375654
2018-02-02,20666.927112
2018-02-05,20100.2928
2018-02-06,19706.766944
2018-02-07,19970.828625
2018-02-08,19611.332988
2018-02-09,19451.149172
2018-02-12,19446.760067
2018-02-13,19609.8217
2018-02-14,19443.409743
2018-02-15,19508.5884
2018-02-16,19615.158
2018-02-19,19654.421472
2018-02-20,19672.892316
2018-02-21,19494.67002
2018-02-22,19468.178328
2018-02-23,19500.5228
2018-02-26,19678.263363
2018-02-27,19786.108457
2018-02-28,19700.371194
2018-03-01,19547.83272
2018-03-02,19636.394233
2018-03-05,19679.300733
2018-03-06,19706.43024
2018-03-07,19804.210056
2018-03-08,20001.495
2018-03-09,20071.961142
2018-03-12,20135.845492
2018-03-13,20038.98055
2018-03-14,19874.073996
2018-03-15,20080.267473
2018-03-16,20218.8794
2018-03-19,20073.518965
2018-03-20,19990.426525
2018-03-21,19754.766
2018-03-22,19452.906248
2018-03-23,18954.152442
2018-03-26,19053.000696
2018-03-27,19010.56542
2018-03-28,19118.55627
2018-03-29,19387.705798
2018-03-30,19400.00056
2018-04-02,19151.06151
2018-04-03,19209.257496
2018-04-04,19418.83125
2018-04-05,19755.5274
2018-04-06,19586.2294
2018-04-09,19766.91431
2018-04-10,19957.400127
2018-04-11,19736.991376
2018-04-12,20011.625424
2018-04-13,20009.666655
2018-04-16,20100.7255
2018-04-17,20129.61575
2018-04-18,20119.73187
2018-04-19,20098.85397
2018-04-20,20172.016875
2018-04-23,20581.8925
2018-04-24,20384.776985
2018-04-25,20525.140306
2018-04-26,20617.093695
2018-04-27,20523.762822
2018-04-30,20666.102142
2018-05-01,20965.9728
2018-05-02,20979.01626
2018-05-03,20719.960734
2018-05-04,20755.8131
2018-05-07,20927.929576
2018-05-08,20964.07425
2018-05-09,21085.97928
2018-05-10,20783.91315
2018-05-11,20799.78192
2018-05-14,20962.16238
2018-05-15,21214.394265
2018-05-16,21032.65461
2018-05-17,21352.283604
2018-05-18,21581.9702
2018-05-21,21541.463426
2018-05-22,21339.227856
2018-05-23,21079.157633
2018-05-24,20985.75062
2018-05-25,21035.821015
2018-05-28,20948.554575
2018-05-29,21105.09132
2018-05-30,20992.788868
2018-05-31,21239.4967
2018-06-01,21363.45624
2018-06-04,21289.738344
2018-06-05,21631.789
2018-06-06,21699.115585
2018-06-07,22198.727396
2018-06-08,22321.21462
2018-06-11,22559.21955
2018-06-12,22871.21117
2018-06-13,22769.489168
2018-06-14,23043.894146
2018-06-15,22919.95698
2018-06-18,23195.485405
2018-06-19,23222.46838
2018-06-20,23141.143512
2018-06-21,22881.44196
2018-06-22,22739.487241
2018-06-25,22602.999
2018-06-26,22630.8384
2018-06-27,23012.60544
2018-06-28,22891.2483
2018-06-29,22938.668225
2018-07-02,23019.1448
2018-07-03,22776.475024
2018-07-04,22785.836535
2018-07-05,22697.40262
2018-07-06,22760.547216
2018-07-09,22851.019724
2018-07-10,22765.840965
2018-07-11,22957.392416
2018-07-12,22652.681832
2018-07-13,22629.195414
2018-07-16,22519.329792
2018-07-17,22670.218937
2018-07-18,22708.965416
2018-07-19,23092.016904
2018-07-20,22904.971159
2018-07-23,23006.763
2018-07-24,22815.04
2018-07-25,22614.010419
2018-07-26,22850.006739
2018-07-27,22664.712024
2018-07-30,22559.705616
2018-07-31,22816.3053
2018-08-01,22696.096
2018-08-02,23065.2708
2018-08-03,22918.365796
2018-08-06,23144.524515
2018-08-07,23062.45087
2018-08-08,23156.95584
2018-08-09,23694.144276
2018-08-10,24122.96603
2018-08-13,24496.6827
2018-08-14,24317.47611
2018-08-15,24623.916934
2018-08-16,25076.86916
2018-08-17,25024.853014
2018-08-20,24912.412001
2018-08-21,24763.886667
2018-08-22,24443.948136
2018-08-23,24765.0461
2018-08-24,24583.195812
2018-08-27,24711.010776
2018-08-28,24852.63975
2018-08-29,25144.1862
2018-08-30,25690.233744
2018-08-31,25585.9188
2018-09-03,25835.949168
2018-09-04,26559.957888
2018-09-05,26612.5839
2018-09-06,26314.903824
2018-09-07,26070.30083
2018-09-10,26058.79216
2018-09-11,25886.79346
2018-09-12,25764.455868
2018-09-13,25574.142912
2018-09-14,25892.79225
2018-09-17,25794.91305
2018-09-18,25916.362736
2018-09-19,25578.763392
2018-09-20,25088.840322
2018-09-21,25164.249126
2018-09-24,25192.785036
2018-09-25,25186.312944
2018-09-26,24738.8048
2018-09-27,24705.125874
2018-09-28,24714.108032
2018-10-01,24862.33068
2018-10-02,25036.239558
2018-10-03,25551.372256
2018-10-04,25713.617817
2018-10-05,25371.912114
2018-10-08,25399.63149
2018-10-09,24843.12966
2018-10-10,24616.060166
2018-10-11,23900.913296
2018-10-12,23915.086592
2018-10-15,23583.779582
2018-10-16,23655.928032
2018-10-17,23778.992832
2018-10-18,23817.708932
2018-10-19,23726.331981
2018-10-22,23464.734684
2018-10-23,23120.091021
2018-10-24,23093.39965
2018-10-25,23375.547802
2018-10-26,23065.414262
2018-10-29,23193.615224
2018-10-30,23255.106418
2018-10-31,23854.092016
2018-11-01,23471.888517
2018-11-02,23265.509176
2018-11-05,23061.51888
2018-11-06,23102.46048
2018-11-07,23137.11244
2018-11-08,23496.585904
2018-11-09,23579.211276
2018-11-12,23454.8488
2018-11-13,23364.071094
2018-11-14,23143.417024
2018-11-15,22990.493648
2018-11-16,22742.877188
2018-11-19,22487.609732
2018-11-20,22243.077717
2018-11-21,22066.079964
2018-11-22,21795.308502
2018-11-23,21870.440424
2018-11-26,22202.702388
2018-11-27,22227.769047
2018-11-28,22314.221279
2018-11-29,22203.563427
2018-11-30,22600.19744
2018-12-03,22577.1757
2018-12-04,22297.8075
2018-12-05,22191.6096
2018-12-06,22312.79409
2018-12-07,22222.8737
2018-12-10,22401.975816
2018-12-11,22342.316164
2018-12-12,22225.734216
2018-12-13,22305.390825
2018-12-14,22290.022576
2018-12-17,21952.558614
2018-12-18,21819.1704
2018-12-19,21691.666828
2018-12-20,21370.703625
2018-12-21,21383.651502
2018-12-24,20952.490109
2018-12-25,20907.749946
2018-12-26,21462.329991
2018-12-27,21497.832664
2018-12-28,21518.348928
2018-12-31,21566.287468
2019-01-01,21615.8722
2019-01-02,21702.553711
2019-01-03,21152.639844
2019-01-04,21217.715208
2019-01-07,21276.254094
2019-01-08,21614.067468
2019-01-09,21614.807892
2019-01-10,21699.196444
2019-01-11,21656.475659
2019-01-14,21468.075775
2019-01-15,21574.00989
2019-01-16,21539.62118
2019-01-17,21698.688635
2019-01-18,22161.69538
2019-01-21,22138.791714
2019-01-22,22120.203389
2019-01-23,21888.628056
2019-01-24,21776.525316
2019-01-25,21820.78769
2019-01-28,21772.58259
2019-01-29,21658.004904
2019-01-30,21450.481856
2019-01-31,21527.5125
2019-02-01,21638.364219
2019-02-04,21907.7448
2019-02-05,21970.193955
2019-02-06,22207.985208
2019-02-07,22112.737552
2019-02-08,22049.091438
2019-02-11,22370.642275
2019-02-12,22563.736002
2019-02-13,23141.53577
2019-02-14,23215.96121
2019-02-15,23339.943966
2019-02-18,23469.359122
2019-02-19,23382.6177
2019-02-20,23446.041528
2019-02-21,23378.508324
2019-02-22,23449.281733
2019-02-25,23226.306251
2019-02-26,23229.549651
2019-02-27,23407.37026
2019-02-28,23589.974162
2019-03-01,23953.44088
2019-03-04,23865.462269
2019-03-05,23743.964962
2019-03-06,23795.912892
2019-03-07,23998.66
2019-03-08,23758.15476
2019-03-11,23868.6212
2019-03-12,23986.613654
2019-03-13,24248.576234
2019-03-14,24458.534188
2019-03-15,24387.095232
2019-03-18,24564.753488
2019-03-19,24683.93
2019-03-20,24151.98561
2019-03-21,24245.79
2019-03-22,24333.14822
2019-03-25,23941.584695
2019-03-26,24294.42505
2019-03-27,24530.572664
2019-03-28,24555.194585
2019-03-29,24521.044875
2019-04-01,24225.86621
2019-04-02,24314.66
2019-04-03,24348.6558
2019-04-04,24316.6168
2019-04-05,24354.74349
2019-04-08,24402.748315
2019-04-09,24257.655444
2019-04-10,24028.5513
2019-04-11,24177.774528
2019-04-12,24227.14424
2019-04-15,24403.57817
2019-04-16,24411.200583
2019-04-17,24277.626906
2019-04-18,24388.110738
2019-04-19,24398.8085
2019-04-22,24575.108219
2019-04-23,24907.168264
2019-04-24,25159.276548
2019-04-25,25087.13766
2019-04-26,25134.330123
2019-04-29,25044.9327
2019-04-30,25045.785375
2019-05-01,25218.674604
2019-05-02,25239.028218
2019-05-03,25141.398205
2019-05-06,25235.0136
2019-05-07,24810.566272
2019-05-08,24644.3826
2019-05-09,24479.977665
2019-05-10,24246.144929
2019-05-13,24084.24867
2019-05-14,24076.60038
2019-05-15,24165.817833
2019-05-16,24469.548253
2019-05-17,24568.38424
2019-05-20,24376.518882
2019-05-21,24571.728
2019-05-22,24433.500303
2019-05-23,24328.02375
2019-05-24,24291.759
2019-05-27,24345.03864
2019-05-28,24743.56905
2019-05-29,24371.523345
2019-05-30,24513.800155
2019-05-31,24048.1062
2019-06-03,23822.373774
2019-06-04,24544.024
2019-06-05,25120.9319
2019-06-06,25417.743624
2019-06-07,25608.57432
2019-06-10,25488.875808
2019-06-11,25265.620241
2019-06-12,25559.085116
2019-06-13,25586.154765
2019-06-14,25465.152752
2019-06-17,25409.297066
2019-06-18,25137.366528
2019-06-19,24929.14732
2019-06-20,25169.205705
2019-06-21,25114.1296
2019-06-24,25176.101711
2019-06-25,24974.625874
2019-06-26,24707.690675
