Date,AB-INBEV,ABSAGROUP,ANGGOLD,ANGLO,ASPEN,BATS,BHP,BIDCORP,BIDVEST,CAPITEC,CLICKS,DISCOVERY,EXXARO,FIRSTRAND,GFIELDS,GLENCORE,GROWPNT,IMPLATS,INVLTD,INVPLC,MC_GROUP,MONDIPLC,MR_PRICE,MTN_GROUP,NASPERS-N-,NEDBANK,NEPIROCK,NORTHAM,OMUTUAL,PROSUS,REINET,REMGRO,RICHEMONT,SANLAM,SASOL,SHOPRIT,STANBANK,VODACOM,WOOLIES
2005-06-01,0.0,7841.31584,0.0,16067.295554,2394.103236,0.0,0.0,0.0,1874.20323,1453.630619,700.0,2141.8628,1701.507654,1055.197052,6794.0685,0.0,834.57059,7212.5,2282.203481,2941.068905,0.0,0.0,1180.0,4381.0,5413.515727,7450.0,0.0,1029.966535,671.402888,0.0,0.0,2421.714281,1.989418,1080.0,16905.0,1386.0,5802.987609,0.0,961.65635
2005-06-02,0.0,7850.832,22472.832865,16155.362339,2398.03444,0.0,0.0,0.0,1902.336373,1430.184964,725.0,2141.8628,1701.507654,1055.197052,6829.13466,0.0,825.836712,7275.0,2311.019181,2971.644374,0.0,0.0,1175.0,4430.0,5554.778056,7500.0,0.0,1034.712925,669.530077,0.0,0.0,2438.014281,1.986666,1102.0,16950.0,1400.0,5859.694328,0.0,971.1777
2005-06-03,0.0,7861.299776,22257.513075,16028.154761,2378.37842,0.0,0.0,0.0,1934.488537,1448.941488,750.0,2107.78771,1678.305277,1086.813443,6377.65785,0.0,824.866281,7200.0,2312.171809,2999.307893,0.0,0.0,1200.0,4552.0,5663.035169,7564.0,0.0,1043.256426,665.784454,0.0,0.0,2444.999995,2.041723,1122.0,17020.0,1400.0,6101.642997,0.0,971.1777
2005-06-06,0.0,7888.89664,21807.213862,15847.128593,2377.395619,0.0,0.0,0.0,1982.716783,1411.42844,744.0,2190.5415,1649.946816,1114.477786,6329.44188,0.0,836.511452,7162.5,2339.834882,2984.748146,0.0,0.0,1221.0,4655.0,5690.099447,7849.0,0.0,1058.444873,662.507034,0.0,0.0,2491.338566,2.091275,1139.0,17590.0,1400.0,6209.385764,0.0,996.885345
2005-06-07,0.0,7941.23552,21044.232867,15514.431852,2372.481614,0.0,0.0,0.0,1984.056457,1434.874095,760.0,2214.88085,1554.559266,1140.561308,5961.2472,0.0,841.363606,7012.5,2337.529626,3013.86764,0.0,0.0,1235.0,4640.0,5663.695273,7790.0,0.0,1063.191262,665.784454,0.0,0.0,2484.352852,2.133486,1140.0,17300.0,1400.0,6237.739124,0.0,1009.2631
2005-06-08,0.0,7898.4128,21063.8925,15734.598813,2367.567609,0.0,0.0,0.0,1969.320048,1439.563226,760.0,2317.10612,1541.153448,1142.142128,6013.84644,0.0,853.979208,7037.5,2330.613858,3050.267008,0.0,0.0,1245.0,4680.0,5495.368665,7750.0,0.0,1063.191262,675.148511,0.0,0.0,2451.985709,2.120639,1110.0,17175.0,1415.0,6237.739124,0.0,981.651185
2005-06-09,0.0,7898.4128,20960.91347,15900.947184,2357.739599,0.0,0.0,0.0,1929.129843,1467.698012,754.0,2458.27435,1545.536119,1130.285981,6005.956554,0.0,859.801794,7143.75,2328.308602,2999.307893,0.0,0.0,1245.0,4498.0,5412.195518,7800.0,0.0,1072.684041,672.807497,0.0,0.0,2477.599995,2.127063,1103.0,17525.0,1415.0,6171.581285,0.0,977.842645
2005-06-10,0.0,7874.6224,21068.573365,15827.558197,2348.89439,0.0,0.0,0.0,1955.923313,1472.387143,750.0,2433.935,1574.152384,1149.255816,6123.42819,0.0,868.535672,7250.125,2321.047045,3028.427387,0.0,0.0,1240.0,4352.0,5393.052492,7790.0,0.0,1091.6696,670.466483,0.0,0.0,2550.018566,2.122475,1105.0,17906.0,1415.0,6155.514381,0.0,971.1777
2005-06-13,0.0,7888.89664,22463.471135,16144.59862,2348.89439,0.0,0.0,0.0,1977.358089,1453.630619,760.0,2394.99204,1570.027517,1114.477786,6487.2396,0.0,868.535672,7375.0,2385.940003,3086.811973,0.0,0.0,1240.0,4290.0,5558.078578,7850.0,0.0,1077.430431,680.766945,0.0,0.0,2561.428566,2.109628,1130.0,18591.0,1415.0,6095.972326,0.0,975.938375
2005-06-14,0.0,7907.92896,22355.81124,16174.932735,2348.89439,0.0,0.0,0.0,1996.113518,1453.630619,760.0,2385.2563,1533.93493,1102.621639,6457.433364,0.0,863.683517,7343.75,2394.584713,3108.505996,0.0,0.0,1240.0,4356.0,5551.477534,7800.0,0.0,1082.17682,674.680308,0.0,0.0,2506.707138,2.043559,1153.0,18500.0,1410.0,6077.070086,0.0,974.98624
2005-06-15,0.0,7934.574208,22233.172577,15925.410179,2289.92633,0.0,0.0,0.0,1991.826563,1453.630619,761.0,2385.2563,1579.050664,1138.190079,6355.7415,0.0,864.653948,7387.5,2351.361162,3101.95411,0.0,0.0,1290.0,4442.0,5538.275448,7849.0,0.0,1082.17682,670.466483,0.0,0.0,2484.585709,2.109628,1155.0,18560.0,1390.0,6190.483524,0.0,961.65635
2005-06-17,0.0,7936.47744,22250.959864,16072.188153,2348.89439,0.0,0.0,0.0,1995.041779,1467.698012,765.0,2374.546986,1612.565208,1148.465406,6478.47306,0.0,849.127054,7393.75,2460.28451,3174.024858,0.0,0.0,1250.0,4460.0,5544.876491,7965.0,0.0,1096.415989,665.316251,0.0,0.0,2465.957138,2.09311,1144.0,18900.0,1410.0,6107.313669,0.0,974.98624
2005-06-20,0.0,7760.42848,22074.95934,16096.651149,2348.89439,0.0,0.0,0.0,1996.113518,1478.0141,750.0,2385.2563,1608.440341,1145.303767,6381.164466,0.0,849.127054,7350.0,2501.202805,3196.592466,0.0,0.0,1210.0,4390.0,5577.881708,8020.0,0.0,1072.684041,673.2757,0.0,0.0,2526.499995,2.109628,1160.0,18400.0,1410.0,6124.325685,0.0,985.459725
2005-06-21,0.0,7779.4608,21579.723823,15930.302778,2347.911589,0.0,0.0,0.0,1980.037436,1497.708451,760.0,2424.19926,1559.715349,1146.094177,6309.278838,0.0,850.097485,7162.625,2512.498559,3211.8802,0.0,0.0,1180.0,4600.0,5551.477534,7910.0,0.0,1094.517433,673.2757,0.0,0.0,2491.571423,2.107793,1175.0,18400.0,1405.0,6133.776805,0.0,979.746915
2005-06-22,0.0,7774.70272,21205.254623,15705.243218,2353.808395,0.0,0.0,0.0,1950.564619,1500.521929,745.0,2414.46352,1495.264302,1145.303767,6225.120054,0.0,861.742656,7162.5,2477.919719,3160.193098,0.0,0.0,1190.0,4700.0,5709.902577,7890.0,0.0,1092.618877,681.703351,0.0,0.0,2491.571423,2.110545,1172.0,18505.0,1405.0,6144.173037,0.0,974.034105
2005-06-23,0.0,7830.848064,21906.4482,15705.243218,2353.808395,0.0,0.0,0.0,1956.191248,1500.521929,740.0,2424.19926,1488.819197,1130.285981,6403.080816,0.0,868.535672,7275.0,2443.456141,3175.480833,0.0,0.0,1199.0,4617.0,5744.888107,7740.0,0.0,1117.300103,679.83054,0.0,0.0,2465.957138,2.100451,1194.0,18050.0,1420.0,6095.027214,0.0,975.938375
2005-06-24,0.0,7793.73504,22187.3001,15318.727887,2358.7224,0.0,0.0,0.0,1922.69941,1530.532368,745.0,2239.2202,1417.923045,1098.66959,6528.442338,0.0,868.535672,7375.0,2352.51379,3072.834616,0.0,0.0,1190.0,4510.0,5841.923446,7575.0,0.0,1158.119053,694.813031,0.0,0.0,2407.742852,2.0509,1170.0,17500.0,1415.0,6072.344526,0.0,975.938375
2005-06-27,0.0,7790.880192,22098.363665,15352.976081,2358.7224,0.0,0.0,0.0,1929.129843,1528.656716,745.0,2179.832186,1417.665241,1096.298361,6364.50804,0.0,868.535672,7500.0,2270.100887,2958.540602,0.0,0.0,1200.0,4376.0,5687.459029,7575.0,0.0,1158.119053,681.235148,0.0,0.0,2389.114281,2.032547,1155.0,17496.0,1415.0,6143.227925,0.0,980.69905
2005-06-28,0.0,7806.106048,22023.469825,15167.057314,2353.808395,0.0,0.0,0.0,1918.412455,1547.41324,771.0,2141.8628,1417.923045,1118.429834,6241.77648,0.0,873.387827,7562.5,2259.15092,2942.670477,0.0,0.0,1199.0,4400.0,5643.892143,7550.0,0.0,1167.611833,678.894134,0.0,0.0,2414.728566,2.0509,1157.0,17850.0,1410.0,6105.423445,0.0,997.83748
2005-06-29,0.0,7860.34816,22748.067727,15401.902072,2358.7224,0.0,0.0,0.0,1923.771149,1594.30455,801.0,2140.889226,1469.226079,1123.962703,6539.83884,0.0,879.210412,7561.25,2259.15092,2971.644374,0.0,0.0,1190.0,4410.0,5445.860839,7500.0,0.0,1205.582949,683.10796,0.0,0.0,2444.999995,2.062829,1170.0,18075.0,1445.0,6152.679045,0.0,1009.2631
2005-06-30,0.0,7848.928768,22421.34335,15343.190882,2339.06638,0.0,0.0,0.0,1947.885272,1595.242376,790.0,2141.8628,1500.420386,1096.298361,6680.10348,0.0,879.210412,7462.5,2287.966621,3021.147514,0.0,0.0,1190.0,4425.0,5478.866057,7439.0,0.0,1196.09017,683.576162,0.0,0.0,2449.657138,2.041723,1174.0,18080.0,1465.0,6110.149005,0.0,999.74175
2005-07-01,0.0,7851.783616,22599.21622,15548.680046,2329.23837,0.0,0.0,0.0,1953.243966,1566.169764,780.0,2141.8628,1564.871433,1098.66959,6750.2358,0.0,876.299119,7437.5,2328.308602,3050.267008,0.0,0.0,1199.0,4400.0,5478.866057,7344.0,0.0,1196.09017,681.703351,0.0,0.0,2410.304281,2.020618,1198.0,18300.0,1426.0,6162.130165,0.0,980.69905
2005-07-04,0.0,7850.832,22767.72736,15715.028417,2324.324365,0.0,0.0,0.0,1954.58364,1594.30455,765.0,2141.8628,1554.559266,1104.202458,6899.26698,0.0,868.535672,7436.25,2328.308602,3059.002856,0.0,0.0,1199.0,4430.0,5548.177013,7398.0,0.0,1210.329339,683.576162,0.0,0.0,2422.179995,2.020618,1162.0,18590.0,1430.0,6114.874565,0.0,993.076805
2005-07-05,0.0,7850.832,22843.557373,15548.680046,2343.980385,0.0,0.0,0.0,1973.607003,1594.30455,781.0,2122.39132,1568.480692,1103.412049,6899.26698,0.0,879.210412,7435.0,2357.124302,3086.666376,0.0,0.0,1200.0,4437.0,5624.749117,7415.0,0.0,1191.34378,690.599205,0.0,0.0,2446.164281,2.041723,1175.0,19000.0,1475.0,6070.454302,0.0,991.172535
2005-07-06,0.0,7846.07392,23030.791973,15475.291059,2358.7224,0.0,0.0,0.0,1977.626024,1603.682812,790.0,2116.549876,1554.559266,1100.25041,6794.0685,0.0,883.092136,7425.0,2339.834882,3076.474553,0.0,0.0,1210.0,4473.0,5744.228003,7530.0,0.0,1205.582949,684.980771,0.0,0.0,2474.107138,2.030712,1175.0,18850.0,1460.0,6142.282813,0.0,998.789615
2005-07-07,0.0,7855.59008,23057.94099,15142.594318,2358.7224,0.0,0.0,0.0,1985.664065,1594.30455,785.0,2109.734858,1518.466679,1106.573688,6908.03352,0.0,883.092136,7375.0,2316.782322,3057.546882,0.0,0.0,1200.0,4474.0,5742.907794,7625.0,0.0,1238.807676,671.402888,0.0,0.0,2491.571423,2.014194,1150.0,19325.0,1475.0,6143.227925,0.0,999.74175
2005-07-08,0.0,7854.638464,23029.8558,15460.613262,2393.120435,0.0,0.0,0.0,2009.510253,1575.548026,785.0,2110.708432,1559.715349,1101.040819,6924.689946,0.0,898.619031,7443.75,2397.235757,3148.545301,0.0,0.0,1216.0,4470.0,5752.809359,7650.0,0.0,1291.017961,683.576162,0.0,0.0,2503.21428,2.060076,1152.0,19624.0,1480.0,6058.167846,0.0,999.74175
2005-07-11,0.0,7851.783616,22823.89774,15396.030953,2506.14255,0.0,0.0,0.0,2036.839593,1617.750205,795.0,2083.44836,1558.426328,1124.753113,6925.5666,0.0,892.796445,7537.5,2374.413723,3101.95411,0.0,0.0,1245.0,4698.0,5815.519272,7655.0,0.0,1385.945752,687.789988,0.0,0.0,2503.21428,2.069252,1160.0,19450.0,1529.0,6138.502365,0.0,999.74175
2005-07-12,0.0,7898.4128,22673.173887,15040.828256,2614.25066,0.0,0.0,0.0,2089.890663,1641.19586,800.0,2093.1841,1567.449475,1177.710568,6728.31945,0.0,914.145925,7500.0,2372.108466,3034.251286,0.0,0.0,1245.0,4820.0,5930.377428,7830.0,0.0,1376.452973,696.217639,0.0,0.0,2500.885709,2.151839,1185.0,19720.0,1566.0,6237.739124,0.0,999.74175
2005-07-13,0.0,8012.60672,22888.493677,15230.661102,2565.11061,0.0,0.0,0.0,2097.928704,1613.061074,800.0,2122.39132,1651.235837,1186.405075,6842.28447,0.0,939.377129,7487.5,2334.071742,3072.106629,0.0,0.0,1250.0,4863.0,6204.980835,8105.0,0.0,1329.938356,694.344828,0.0,0.0,2482.024281,2.202308,1191.0,20599.0,1555.0,6456.059993,0.0,1029.257935
2005-07-14,0.0,8337.107776,22777.08909,15357.86868,2633.90668,0.0,0.0,0.0,2108.646092,1641.19586,800.0,2122.39132,1753.068492,1221.973515,6684.48675,0.0,936.465836,7575.0,2328.308602,3060.458831,0.0,0.0,1290.0,4960.0,6189.798435,8249.0,0.0,1324.242688,699.963262,0.0,0.0,2507.871423,2.266542,1208.0,20210.0,1530.0,6663.039519,0.0,1056.86985
2005-07-15,0.0,8179.13952,22468.152,15167.057314,2672.235919,0.0,0.0,0.0,2142.13793,1659.014558,800.0,2093.1841,1753.068492,1169.80647,6398.697546,0.0,926.761527,7631.25,2328.308602,3057.546882,0.0,0.0,1280.0,5070.0,6205.64094,8270.0,0.0,1314.749909,696.685842,0.0,0.0,2563.757137,2.193132,1200.0,20200.0,1529.0,6615.783919,0.0,1056.86985
2005-07-18,0.0,8279.0592,22303.385552,15284.479693,2678.132725,0.0,0.0,0.0,2142.13793,1659.952384,800.0,2063.97688,1778.591107,1197.470812,6443.4069,0.0,917.057218,7650.0,2397.466283,3111.417946,0.0,0.0,1290.0,5000.0,6105.965184,8450.0,0.0,1319.496299,698.090451,0.0,0.0,2607.999995,2.256448,1195.0,20000.0,1500.0,6615.783919,0.0,1056.86985
2005-07-19,0.0,8535.99552,22140.49145,15069.205331,2751.8428,0.0,0.0,0.0,2148.836298,1678.708908,800.0,2020.16605,1785.294016,1225.135154,6432.887052,0.0,907.352909,7725.0,2464.895022,3188.584605,0.0,0.0,1295.0,4855.0,6033.353706,8449.0,0.0,1328.989078,709.327319,0.0,0.0,2631.052852,2.312424,1183.0,20225.0,1485.0,6615.783919,0.0,1056.86985
2005-07-20,0.0,8659.7056,22283.725919,15118.131322,2727.272775,0.0,0.0,0.0,2171.610747,1733.102828,805.0,2054.24114,1732.701961,1219.602286,6460.93998,0.0,914.145925,7660.0,2440.689834,3139.081465,0.0,0.0,1295.0,4950.0,5940.278993,8430.0,0.0,1338.481857,706.986305,0.0,0.0,2665.981423,2.275719,1190.0,19600.0,1494.0,6795.355197,0.0,1055.917715
2005-07-21,0.0,8612.1248,21718.277427,15460.613262,2751.8428,0.0,0.0,0.0,2250.651484,1758.424136,810.0,2063.97688,1754.615317,1221.183105,6320.67534,0.0,900.559892,7662.375,2420.518843,3101.226123,0.0,0.0,1300.0,5005.0,5987.146402,8300.0,0.0,1328.989078,704.177088,0.0,0.0,2696.485709,2.284895,1192.0,19050.0,1510.0,6757.550717,0.0,1095.907385
2005-07-22,0.0,8612.1248,22374.5347,15744.384011,2791.15484,0.0,0.0,0.0,2213.140626,1791.248053,825.0,2054.24114,1803.340309,1240.94335,6390.80766,0.0,899.589461,7687.5,2420.518843,3073.708201,0.0,0.0,1300.0,5000.0,6096.063618,8350.0,0.0,1324.242688,693.408422,0.0,0.0,2666.21428,2.312424,1181.0,19140.0,1569.0,6852.061916,0.0,1099.715925
2005-07-25,0.0,8778.6576,22326.789877,15930.302778,2791.15484,0.0,0.0,0.0,2250.651484,1688.087171,830.0,2025.03392,1804.62933,1250.428267,6408.34074,0.0,907.352909,7687.375,2362.887442,3072.106629,0.0,0.0,1339.0,4890.0,6138.970401,8400.0,0.0,1322.344132,704.177088,0.0,0.0,2649.91428,2.303247,1192.0,19520.0,1540.0,6823.708557,0.0,1112.09368
2005-07-26,0.0,8849.077184,21811.894727,15969.443571,2796.068845,0.0,0.0,0.0,2213.140626,1780.931965,845.0,2054.24114,1802.051288,1233.039252,6230.379978,0.0,902.500754,7687.5,2351.361162,3057.692479,0.0,0.0,1360.0,4860.0,6138.310296,8410.0,0.0,1328.989078,699.026856,0.0,0.0,2585.878566,2.294071,1190.0,19300.0,1540.0,6804.806317,0.0,1075.91255
2005-07-27,0.0,8921.4,21278.276117,16047.725158,2780.344029,0.0,0.0,0.0,2223.858014,1730.28935,850.0,2093.1841,1786.325232,1257.541955,6223.366746,0.0,897.6486,7699.875,2374.413723,3072.106629,0.0,0.0,1363.0,4900.0,6204.320731,8530.0,0.0,1324.242688,706.518102,0.0,0.0,2628.957137,2.3216,1210.0,19465.0,1560.0,6804.806317,0.0,1086.386035
2005-07-28,0.0,8945.1904,21344.7444,16145.57714,2757.739606,0.0,0.0,0.0,2229.484642,1795.937184,855.0,2102.91984,1786.583037,1280.463839,6320.67534,0.0,910.264202,7712.5,2374.413723,3093.946249,0.0,0.0,1400.0,4730.0,6383.869112,8660.0,0.0,1300.51074,703.708885,0.0,0.0,2677.857137,2.339952,1254.0,19601.0,1565.0,6828.434117,0.0,1119.71076
2005-07-29,0.0,8712.04448,21253.935619,16218.966127,2781.32683,0.0,0.0,0.0,2229.216708,1781.869791,860.0,2064.950454,1804.62933,1252.799496,6311.032146,0.0,912.205063,7606.25,2408.992563,3101.226123,0.0,0.0,1425.0,4647.0,6340.302226,8500.0,0.0,1253.046845,699.963262,0.0,0.0,2717.442851,2.298659,1235.0,19625.0,1590.0,6681.941758,0.0,1108.28514
2005-08-01,0.0,8865.254656,21086.360652,16004.670285,2820.63887,0.0,0.0,0.0,2263.780284,1772.491529,860.0,2025.03392,1889.704713,1268.607692,6136.578,0.0,931.613682,7487.5,2460.860824,3172.568883,0.0,0.0,1451.0,4755.0,6403.012138,8600.0,0.0,1272.032403,705.581696,0.0,0.0,2710.457137,2.317012,1265.0,19900.0,1595.0,6893.646844,0.0,1120.662895
2005-08-02,0.0,8907.12576,21017.08385,16097.629669,2810.81086,0.0,0.0,0.0,2290.573754,1772.491529,900.0,2063.97688,1889.704713,1288.367936,6136.578,0.0,931.613682,7562.5,2521.258532,3224.692778,0.0,0.0,1460.0,4849.0,6476.283721,8670.0,0.0,1267.286013,710.731928,0.0,0.0,2737.235709,2.366564,1236.0,20255.0,1605.0,7022.182074,0.0,1142.562
2005-08-03,0.0,8916.64192,21157.5098,16488.05908,2840.29489,0.0,0.0,0.0,2253.330831,1744.356743,890.0,2044.5054,1933.273621,1276.51179,6163.754274,0.0,939.377129,7737.5,2521.373795,3235.030198,0.0,0.0,1440.0,4849.0,6455.820486,8600.0,0.0,1276.778792,702.304276,0.0,0.0,2745.385709,2.358305,1259.0,20530.0,1650.0,7078.888794,0.0,1137.801325
2005-08-04,0.0,9016.5616,21574.106785,16483.16648,2810.81086,0.0,0.0,0.0,2250.651484,1735.916307,870.0,2044.5054,1997.982472,1266.236463,6401.327508,0.0,936.465836,7857.875,2541.544786,3261.38334,0.0,0.0,1420.0,4965.0,6535.033007,8605.0,0.0,1281.525182,699.963262,0.0,0.0,2796.61428,2.326188,1295.0,20150.0,1670.0,7042.029426,0.0,1133.04065
2005-08-05,0.0,9107.916736,21119.126707,16634.837054,2791.15484,0.0,0.0,0.0,2238.594422,1791.248053,860.0,2010.43031,1997.982472,1280.463839,6364.50804,0.0,921.909373,7862.5,2512.729085,3232.263846,0.0,0.0,1395.0,4966.0,6521.83092,8640.0,0.0,1319.496299,702.304276,0.0,0.0,2770.999994,2.346376,1270.0,19902.0,1630.0,6984.377595,0.0,1123.5193
2005-08-08,0.0,9516.16,20848.57271,16850.111415,2800.98285,0.0,0.0,0.0,2223.858014,1800.626315,863.0,2005.56244,1985.092263,1312.08023,6195.313818,0.0,931.613682,7950.0,2524.255365,3246.823593,0.0,0.0,1410.0,4950.0,6573.319059,8790.0,0.0,1319.496299,704.645291,0.0,0.0,2791.957137,2.385834,1267.0,20400.0,1630.0,7089.285025,0.0,1113.99795
2005-08-10,0.0,9435.27264,20549.933523,16454.789406,2810.81086,0.0,0.0,0.0,2239.934096,1800.626315,865.0,2121.417746,2023.762891,1337.373343,6049.789254,0.0,955.874455,7887.5,2596.179354,3333.454088,0.0,0.0,1410.0,4970.0,6581.240311,9175.0,0.0,1294.815073,726.182622,0.0,0.0,2853.897137,2.476679,1309.0,20999.0,1661.0,7277.362311,0.0,1123.5193
2005-08-11,0.0,9373.4176,20643.550823,16458.703485,2800.98285,0.0,0.0,0.0,2223.858014,1781.869791,850.0,2093.1841,2062.43352,1339.744572,6202.32705,0.0,955.874455,7812.5,2558.834206,3305.062581,0.0,0.0,1420.0,4920.0,6554.836138,9100.0,0.0,1253.046845,724.778013,0.0,0.0,2794.285708,2.431715,1322.0,21500.0,1640.0,7163.948873,0.0,1104.4766
2005-08-12,0.0,9231.626816,21541.34073,16701.376402,2805.896855,0.0,0.0,0.0,2218.49932,1763.113267,850.0,2093.1841,2062.43352,1328.678835,6461.816634,0.0,951.0223,7837.375,2512.729085,3275.943087,0.0,0.0,1435.0,4866.0,6763.42911,8910.0,0.0,1267.286013,729.928245,0.0,0.0,2782.642851,2.413363,1316.0,21800.0,1680.0,7022.182074,0.0,1104.4766
2005-08-15,0.0,9068.90048,21847.469301,16669.085248,2800.98285,0.0,0.0,0.0,2256.010178,1781.869791,830.0,2087.342656,2075.323729,1311.28982,6695.006598,0.0,960.726609,7987.5,2512.613822,3281.766986,0.0,0.0,1420.0,4905.0,7079.619091,8849.0,0.0,1257.793234,732.737462,0.0,0.0,2572.838566,2.351882,1331.0,22050.0,1620.0,6899.317516,0.0,1085.4339
2005-08-16,0.0,8826.2384,22001.001673,16321.710709,2781.32683,0.0,0.0,0.0,2237.254749,1781.869791,805.0,2039.63753,2089.50296,1302.595312,6680.980134,0.0,960.726609,7962.5,2501.202805,3277.399062,0.0,0.0,1420.0,4899.0,6865.085179,8679.0,0.0,1281.525182,731.332853,0.0,0.0,2554.675709,2.385834,1335.0,21611.0,1630.0,6875.689716,0.0,1076.864685
2005-08-17,0.0,8753.915584,22018.78896,16126.006744,2742.01479,0.0,0.0,0.0,2213.140626,1794.999358,810.0,2059.10901,2065.011562,1267.817282,6571.398384,0.0,965.578764,7799.625,2455.097684,3203.581145,0.0,0.0,1410.0,4830.0,6816.237458,8552.0,0.0,1281.525182,730.396447,0.0,0.0,2517.185709,2.306918,1327.0,21145.0,1595.0,6676.271086,0.0,1056.86985
2005-08-18,0.0,8735.83488,21677.085815,16067.295554,2771.49882,0.0,0.0,0.0,2250.651484,1763.113267,821.0,2063.003306,2088.213939,1268.607692,6399.5742,0.0,1004.396001,7703.125,2478.150244,3246.823593,0.0,0.0,1420.0,4799.0,7063.116483,8601.0,0.0,1282.47446,727.119027,0.0,0.0,2560.962852,2.281224,1327.0,20511.0,1595.0,6644.137279,0.0,1061.630525
2005-08-19,0.0,8915.690304,21822.19263,16125.028224,2781.32683,0.0,0.0,0.0,2271.818325,1781.869791,840.0,2093.1841,2116.5724,1283.625478,6390.80766,0.0,999.543846,7695.0,2489.676525,3239.54372,0.0,0.0,1456.0,4799.0,7228.142569,8800.0,0.0,1281.525182,734.14207,0.0,0.0,2603.109995,2.306918,1331.0,20770.0,1615.0,6749.04471,0.0,1094.95525
2005-08-22,0.0,9036.545536,21649.000625,16214.073528,2835.380885,0.0,0.0,0.0,2290.573754,1781.869791,855.0,2156.46641,2184.89051,1284.415888,6417.10728,0.0,998.573415,7876.875,2455.097684,3203.28995,0.0,0.0,1465.0,4750.0,7214.940482,8780.0,0.0,1243.554066,736.951287,0.0,0.0,2591.23428,2.339035,1325.0,20800.0,1602.0,6776.452957,0.0,1108.28514
2005-08-23,0.0,9040.352,21616.23457,16194.503132,2948.403,0.0,0.0,0.0,2361.844384,1767.802398,862.0,2141.8628,2139.774777,1295.481624,6356.618154,0.0,989.839537,7965.5,2443.456141,3203.144352,0.0,0.0,1460.0,4740.0,6937.696657,8700.0,0.0,1253.046845,744.442533,0.0,0.0,2596.357137,2.34087,1335.0,20800.0,1600.0,6710.295118,0.0,1104.4766
2005-08-24,0.0,9026.07776,21461.766025,15724.813615,2938.57499,0.0,0.0,0.0,2347.107976,1731.227176,850.0,2141.8628,2121.728483,1273.350151,6372.397926,0.0,984.987382,7912.5,2432.045124,3166.744984,0.0,0.0,1460.0,4700.0,6841.981527,8700.0,0.0,1243.554066,742.101519,0.0,0.0,2537.677138,2.296824,1315.0,20835.0,1600.0,6662.094407,0.0,1090.194575
2005-08-25,0.0,9002.28736,21414.957375,15663.166866,2928.74698,0.0,0.0,0.0,2349.251453,1674.019777,826.0,2180.80576,2070.167645,1253.589906,6189.17724,0.0,979.164797,7843.125,2389.974201,3134.713541,0.0,0.0,1450.0,4750.0,6871.686223,8750.0,0.0,1235.010564,745.378939,0.0,0.0,2526.499995,2.280307,1311.0,20810.0,1600.0,6681.941758,0.0,1100.66806
2005-08-26,0.0,9051.771392,21252.063273,15582.92824,2943.488995,0.0,0.0,0.0,2351.126996,1642.133686,832.0,2185.67363,2093.370023,1226.715974,6250.54302,0.0,980.135228,7788.75,2362.887442,3120.299391,0.0,0.0,1470.0,4615.0,6599.723233,8700.0,0.0,1257.793234,742.101519,0.0,0.0,2528.828566,2.220661,1305.0,20589.0,1631.0,6606.332799,0.0,1116.854355
2005-08-29,0.0,9015.609984,21527.298135,15401.902072,2928.74698,0.0,0.0,0.0,2339.069935,1570.858895,840.0,2151.59854,2085.635897,1221.183105,6302.265606,0.0,984.016951,7912.5,2322.545462,3057.692479,0.0,0.0,1455.0,4624.0,6667.053876,8665.0,0.0,1244.503343,746.315344,0.0,0.0,2510.199995,2.242684,1306.0,20900.0,1605.0,6614.838807,0.0,1105.428735
2005-08-30,0.0,8850.0288,21206.190796,15680.780223,2943.488995,0.0,0.0,0.0,2317.635159,1613.061074,830.0,2141.8628,2083.057855,1203.79409,6250.54302,0.0,974.312642,8087.5,2339.834882,3081.279269,0.0,0.0,1421.0,4615.0,6791.153493,8611.0,0.0,1177.104612,749.124561,0.0,0.0,2503.21428,2.207814,1323.0,20850.0,1600.0,6540.17496,0.0,1113.99795
2005-08-31,0.0,8764.38336,21204.31845,15852.021192,2946.437398,0.0,0.0,0.0,2341.749282,1647.760644,810.0,2141.8628,2088.213939,1201.422861,6460.93998,0.0,980.135228,8375.125,2345.598022,3079.386502,0.0,0.0,1425.0,4640.0,6865.085179,8789.0,0.0,1186.597391,762.234241,0.0,0.0,2468.285709,2.206896,1327.0,21500.0,1605.0,6568.52832,0.0,1099.715925
2005-09-01,0.0,8797.68992,21326.02094,15920.51758,2948.403,0.0,0.0,0.0,2376.848728,1650.574122,810.0,2141.8628,2126.884567,1245.685809,6461.816634,0.0,984.987382,8625.0,2456.019786,3210.569823,0.0,0.0,1425.0,4710.0,6865.085179,8865.0,0.0,1215.075728,780.962355,0.0,0.0,2510.199995,2.275719,1325.0,22823.0,1625.0,6606.332799,0.0,1108.28514
2005-09-02,0.0,9021.31968,21531.979,16096.651149,2943.488995,0.0,0.0,0.0,2357.557429,1734.978481,820.0,2141.8628,2131.267239,1276.51179,6399.5742,0.0,984.987382,8562.5,2587.534644,3326.902202,0.0,0.0,1430.0,4785.0,6964.100831,9148.0,0.0,1243.554066,768.320878,0.0,0.0,2514.857138,2.361976,1340.0,22175.0,1648.0,6804.806317,0.0,1109.237275
